2022-04-28 10:20:59,180,1,ai-play,pro,build-2,True,3,3,10,False,72,-104,-32
2022-04-28 10:23:59,180,1,ai-play,pro,build-3,False,3,6,10,False,67,-192,-125
2022-04-28 10:26:59,180,1,ai-play,pro,build-4,False,3,6,15,False,63,-169,-106
2022-04-28 10:29:59,180,1,ai-play,pro,build-5,True,3,6,15,True,29,-76,-47
2022-04-28 10:32:59,180,2,ai-play,pro,build-1,True,2,3,10,False,84,-54,30
2022-04-28 10:35:59,180,2,ai-play,pro,build-2,True,3,3,10,False,66,-95,-29
2022-04-28 10:38:59,180,2,ai-play,pro,build-3,False,3,6,10,False,83,-195,-112
2022-04-28 10:41:59,180,2,ai-play,pro,build-4,False,3,6,15,False,74,-192,-118
2022-04-28 10:44:59,180,2,ai-play,pro,build-5,True,3,6,15,True,21,-77,-56
2022-05-12 11:12:09,180,1,ai-play,pro,build-1,True,2,3,10,False,97,-65,32
2022-05-12 11:15:09,180,1,ai-play,pro,build-2,True,3,3,10,False,118,-118,0
2022-05-12 11:18:09,180,1,ai-play,pro,build-3,False,3,6,10,False,118,-154,-36
2022-05-12 11:21:09,180,1,ai-play,pro,build-4,False,3,6,15,False,88,-186,-98
2022-05-12 11:24:09,180,1,ai-play,pro,build-5,True,3,6,15,True,34,-68,-34
2022-05-12 11:27:09,180,2,ai-play,pro,build-1,True,2,3,10,False,81,-66,15
2022-05-12 11:30:09,180,2,ai-play,pro,build-2,True,3,3,10,False,119,-101,18
2022-05-12 11:33:09,180,2,ai-play,pro,build-3,False,3,6,10,False,115,-162,-47
2022-05-12 11:36:09,180,2,ai-play,pro,build-4,False,3,6,15,False,101,-169,-68
2022-05-12 11:39:10,180,2,ai-play,pro,build-5,True,3,6,15,True,42,-64,-22
2022-05-12 11:43:20,180,1,ai-play,pro,build-1,True,2,3,10,False,89,-54,35
2022-05-12 11:46:20,180,1,ai-play,pro,build-2,True,3,3,10,False,91,-120,-29
2022-05-12 11:49:20,180,1,ai-play,pro,build-3,False,3,6,10,False,73,-188,-115
2022-05-12 11:52:20,180,1,ai-play,pro,build-4,False,3,6,15,False,55,-182,-127
2022-05-12 11:55:20,180,1,ai-play,pro,build-5,True,3,6,15,True,23,-76,-53
2022-05-12 12:07:56,180,1,ai-play,pro,a2c,build-1,True,2,3,10,False,76,-61,15
2022-05-12 12:10:56,180,1,ai-play,pro,a2c,build-2,True,3,3,10,False,76,-104,-28
2022-05-12 12:13:56,180,1,ai-play,pro,a2c,build-3,False,3,6,10,False,79,-182,-103
2022-05-12 12:16:56,180,1,ai-play,pro,a2c,build-4,False,3,6,15,False,56,-163,-107
2022-05-12 12:19:56,180,1,ai-play,pro,a2c,build-5,True,3,6,15,True,28,-72,-44
2022-05-12 13:01:18,180,1,ai-play,pro,ppo,build-1,True,2,3,10,False,90,-76,14
2022-05-12 13:04:18,180,1,ai-play,pro,ppo,build-2,True,3,3,10,False,115,-98,17
2022-05-12 13:07:18,180,1,ai-play,pro,ppo,build-3,False,3,6,10,False,117,-175,-58
2022-05-12 13:10:18,180,1,ai-play,pro,ppo,build-4,False,3,6,15,False,78,-152,-74
2022-05-12 13:13:18,180,1,ai-play,pro,ppo,build-5,True,3,6,15,True,33,-67,-34
2022-05-12 13:32:21,180,1,ai-play,novice,a2c,build-1,True,2,3,10,False,72,-48,24
2022-05-12 13:35:22,180,1,ai-play,novice,a2c,build-2,True,3,3,10,False,99,-153,-54
2022-05-12 13:38:22,180,1,ai-play,novice,a2c,build-3,False,3,6,10,False,85,-194,-109
2022-05-12 13:41:22,180,1,ai-play,novice,a2c,build-4,False,3,6,15,False,64,-184,-120
2022-05-12 13:44:22,180,1,ai-play,novice,a2c,build-5,True,3,6,15,True,19,-74,-55
2022-05-12 17:44:47,180,1,ai-play,novice,ppo,build-1,True,2,3,10,False,77,-60,17
2022-05-12 17:47:47,180,1,ai-play,novice,ppo,build-2,True,3,3,10,False,114,-101,13
2022-05-12 17:50:47,180,1,ai-play,novice,ppo,build-3,False,3,6,10,False,111,-169,-58
2022-05-12 17:53:47,180,1,ai-play,novice,ppo,build-4,False,3,6,15,False,96,-177,-81
2022-05-12 17:56:47,180,1,ai-play,novice,ppo,build-5,True,3,6,15,True,28,-73,-45
2022-05-12 18:43:08,180,1,ai-play,pro,a2c,build-1,True,2,3,10,False,86,-56,30
2022-05-12 18:46:08,180,1,ai-play,pro,a2c,build-2,True,3,3,10,False,73,-115,-42
2022-05-12 18:49:08,180,1,ai-play,pro,a2c,build-3,False,3,6,10,False,80,-189,-109
2022-05-12 18:52:08,180,1,ai-play,pro,a2c,build-4,False,3,6,15,False,55,-167,-112
